#sizeIlist(byte)	       msec/pat	       usec/occ	           occs	        numpats	#indexBaseName
      1293974536	    0.339200000	    0.004078575	       83166310	           1000	#wiki20gb_bitmap1_k16	 (nanotime= 0.004080107 usec/occ)
      1200782885	    0.322480000	    0.003877532	       83166310	           1000	#wiki20gb_bitmap1_k128	 (nanotime= 0.003877559 usec/occ)
