#sizeIlist(byte)	       msec/pat	       usec/occ	           occs	        numpats	#indexBaseName
       943902365	    0.137840000	    0.008023326	       17179908	           1000	#wiki20gb_bitmap8_k16	 (nanotime= 0.008022028 usec/occ)
       899528939	    0.144400000	    0.008405167	       17179908	           1000	#wiki20gb_bitmap8_k128	 (nanotime= 0.008405670 usec/occ)
