#sizeIlist(byte)	       msec/pat	       usec/occ	           occs	        numpats	#indexBaseName
       930817596	    0.304400000	    0.003660136	       83166310	           1000	#wiki20gb_bitmap8_k4	 (nanotime= 0.003660182 usec/occ)
       897782837	    0.306880000	    0.003689956	       83166310	           1000	#wiki20gb_bitmap8_k32	 (nanotime= 0.003691256 usec/occ)
