#sizeIlist(byte)	       msec/pat	       usec/occ	           occs	        numpats	#indexBaseName
      1252597670	    0.000350000	    0.003845309	          91020	           1000	#wiki20gb_bitmap1_k4	 (nanotime= 0.003856965 usec/occ)
      1195710740	    0.000316000	    0.003471764	          91020	           1000	#wiki20gb_bitmap1_k32	 (nanotime= 0.003479246 usec/occ)
