#sizeIlist(byte)	       msec/pat	       usec/occ	           occs	        numpats	#indexBaseName
       930817596	    0.013270000	    0.002464896	        5383595	           1000	#wiki20gb_bitmap8_k4	 (nanotime= 0.002464860 usec/occ)
       897782837	    0.012111000	    0.002249612	        5383595	           1000	#wiki20gb_bitmap8_k32	 (nanotime= 0.002250157 usec/occ)
