#sizeIlist(byte)	       msec/pat	       usec/occ	           occs	        numpats	#indexBaseName
        32246429	    0.057532000	    0.010686539	        5383595	           1000	#wiki20gb	 (nanotime= 0.011780783 usec/occ)	#sampleK=4
        31779105	    0.056604000	    0.010514164	        5383595	           1000	#wiki20gb	 (nanotime= 0.011534293 usec/occ)	#sampleK=64
