# totaSize(byte)	       msec/pat	       usec/occ	           occs	        numpats	   sizeCT(byte)	sizeIlist(byte)	#indexBaseName
       464317927	    0.003800000	    0.038295642	          99228	           1000	       25280492	      435475735	#wiki2gb	#sampleK=1
       448037659	    0.003400000	    0.034264522	          99228	           1000	       25280492	      419195467	#wiki2gb	#sampleK=64
