# totaSize(byte)	       msec/pat	       usec/occ	           occs	        numpats	   sizeCT(byte)	sizeIlist(byte)	#indexBaseName
       464317927	    0.128000000	    0.022448724	        5701883	           1000	       25280492	      435475735	#wiki2gb	#sampleK=1
       448037659	    0.127000000	    0.022273344	        5701883	           1000	       25280492	      419195467	#wiki2gb	#sampleK=64
